sku_id,on_hand_units,reorder_point,safety_stock,on_order_units,lead_time_days,date
SKU01370,0,1083,366,0,14,2026-08-15
SKU01371,5,767,250,0,14,2026-08-15
SKU01372,31,83,40,0,14,2026-08-15
SKU01373,28,36,17,0,14,2026-08-15
SKU01374,99,127,44,0,14,2026-08-15
SKU01375,185,131,59,0,14,2026-08-15
SKU01376,154,83,23,0,14,2026-08-15
SKU01377,43,41,12,0,14,2026-08-15
SKU01378,50,99,23,0,14,2026-08-15
SKU01379,264,99,41,0,14,2026-08-15
SKU01382,259,159,59,0,14,2026-08-15
SKU01383,292,203,66,0,14,2026-08-15
SKU01384,131,84,30,0,14,2026-08-15
SKU01385,67,50,13,0,14,2026-08-15
SKU01386,352,236,85,0,14,2026-08-15
SKU01387,203,150,56,0,14,2026-08-15
SKU01388,10,27,13,0,14,2026-08-15
SKU01389,474,326,99,0,14,2026-08-15
SKU01390,307,152,59,0,14,2026-08-15
SKU01391,14,66,22,0,14,2026-08-15
SKU01392,82,37,16,0,14,2026-08-15
SKU01393,257,149,50,0,14,2026-08-15
SKU01394,94,84,29,0,14,2026-08-15
SKU01395,267,218,76,0,14,2026-08-15
SKU01396,5114,1208,402,0,14,2026-08-15
SKU01397,54,33,12,0,14,2026-08-15
SKU01398,175,320,103,0,14,2026-08-15
SKU01399,224,134,36,0,14,2026-08-15
SKU01401,874,367,129,0,14,2026-08-15
SKU01402,584,268,88,0,14,2026-08-15
SKU01403,202,181,63,0,14,2026-08-15
SKU01404,47,47,17,0,14,2026-08-15
SKU01405,550,308,116,0,14,2026-08-15
SKU01406,122,138,42,0,14,2026-08-15
SKU01407,6285,1460,544,0,14,2026-08-15
SKU01411,116,69,20,0,14,2026-08-15
SKU01412,158,93,21,0,14,2026-08-15
SKU01414,27,1100,370,0,14,2026-08-15
SKU01415,361,250,79,0,14,2026-08-15
SKU01416,213,175,56,0,14,2026-08-15
SKU01417,101,34,8,0,14,2026-08-15
SKU01418,95,96,29,0,14,2026-08-15
SKU01419,94,58,14,0,14,2026-08-15
SKU01420,0,1027,377,0,14,2026-08-15
SKU01421,23,27,9,0,14,2026-08-15
SKU01422,167,217,76,0,14,2026-08-15
SKU01423,5987,1438,524,0,14,2026-08-15
SKU01424,6,50,12,0,14,2026-08-15
SKU01425,347,263,102,0,14,2026-08-15
SKU01427,22,75,36,0,14,2026-08-15
SKU01428,7389,1566,567,0,14,2026-08-15
SKU01429,339,187,52,0,14,2026-08-15
SKU01430,238,112,39,0,14,2026-08-15
SKU01431,171,81,32,0,14,2026-08-15
SKU01433,8401,1892,627,0,14,2026-08-15
SKU01434,397,247,72,0,14,2026-08-15
SKU01436,77,56,17,0,14,2026-08-15
SKU01437,370,212,85,0,14,2026-08-15
SKU01438,42,664,205,0,14,2026-08-15
SKU01439,156,71,24,0,14,2026-08-15
SKU01440,81,76,26,0,14,2026-08-15
SKU01441,82,79,29,0,14,2026-08-15
SKU01442,94,90,25,0,14,2026-08-15
SKU01443,155,79,29,0,14,2026-08-15
SKU01444,415,204,75,0,14,2026-08-15
SKU01445,325,161,58,0,14,2026-08-15
SKU01446,143,212,61,0,14,2026-08-15
SKU01450,91,123,50,0,14,2026-08-15
SKU01451,271,161,51,0,14,2026-08-15
SKU01452,115,72,27,0,14,2026-08-15
SKU01453,355,151,65,0,14,2026-08-15
SKU01454,136,104,35,0,14,2026-08-15
SKU01455,423,382,110,0,14,2026-08-15
SKU01456,404,302,94,0,14,2026-08-15
SKU01457,67,127,56,0,14,2026-08-15
SKU01458,212,85,39,0,14,2026-08-15
SKU01459,337,187,60,0,14,2026-08-15
SKU01460,571,220,62,0,14,2026-08-15
SKU01461,123,139,55,0,14,2026-08-15
SKU01462,168,85,35,0,14,2026-08-15
SKU01463,151,54,27,0,14,2026-08-15
SKU01464,52,55,19,0,14,2026-08-15
SKU01465,233,128,49,0,14,2026-08-15
SKU01466,0,966,341,0,14,2026-08-15
SKU01467,205,117,49,0,14,2026-08-15
SKU01468,490,334,125,0,14,2026-08-15
SKU01469,380,190,80,0,14,2026-08-15
SKU01470,274,134,47,0,14,2026-08-15
SKU01471,373,155,46,0,14,2026-08-15
SKU01472,611,277,104,0,14,2026-08-15
SKU01473,176,125,38,0,14,2026-08-15
SKU01476,121,43,21,0,14,2026-08-15
SKU01477,68,40,11,0,14,2026-08-15
SKU01479,330,239,80,0,14,2026-08-15
SKU01480,48,60,29,0,14,2026-08-15
SKU01481,273,239,86,0,14,2026-08-15
SKU01483,297,150,47,0,14,2026-08-15
SKU01484,6,100,41,0,14,2026-08-15
SKU01485,208,716,243,0,14,2026-08-15
SKU01486,164,136,49,0,14,2026-08-15
SKU01487,76,47,20,0,14,2026-08-15
SKU01488,127,49,16,0,14,2026-08-15
SKU01489,56,74,16,0,14,2026-08-15
SKU01490,211,74,30,0,14,2026-08-15
SKU01491,137,81,18,0,14,2026-08-15
SKU01492,504,281,81,0,14,2026-08-15
SKU01493,185,208,64,0,14,2026-08-15
SKU01494,623,394,146,0,14,2026-08-15
SKU01495,6202,1397,473,0,14,2026-08-15
SKU01496,281,98,38,0,14,2026-08-15
SKU01498,196,124,35,0,14,2026-08-15
SKU01499,0,43,9,0,14,2026-08-15
SKU01500,102,48,21,0,14,2026-08-15
SKU01501,164,83,33,0,14,2026-08-15
SKU01502,352,148,46,0,14,2026-08-15
SKU01503,61,96,45,0,14,2026-08-15
SKU01504,22,51,20,0,14,2026-08-15
SKU01505,237,80,39,0,14,2026-08-15
SKU01506,254,248,92,0,14,2026-08-15
SKU01507,108,1196,411,0,14,2026-08-15
SKU01508,167,95,26,0,14,2026-08-15
SKU01509,168,86,25,0,14,2026-08-15
SKU01510,67,38,15,0,14,2026-08-15
SKU01512,395,234,97,0,14,2026-08-15
SKU01513,96,223,96,0,14,2026-08-15
SKU01514,509,257,91,0,14,2026-08-15
SKU01515,237,183,64,0,14,2026-08-15
SKU01516,386,247,65,0,14,2026-08-15
SKU01517,110,140,47,0,14,2026-08-15
SKU01518,575,357,103,0,14,2026-08-15
SKU01519,536,347,110,0,14,2026-08-15
SKU01520,277,231,69,0,14,2026-08-15
SKU01521,210,196,61,0,14,2026-08-15
SKU01523,254,111,36,0,14,2026-08-15
SKU01524,188,127,47,0,14,2026-08-15
SKU01525,40,27,12,0,14,2026-08-15
SKU01526,299,138,38,0,14,2026-08-15
SKU01528,105,70,31,0,14,2026-08-15
SKU01529,349,224,82,0,14,2026-08-15
SKU01530,91,53,12,0,14,2026-08-15
SKU01531,92,92,43,0,14,2026-08-15
SKU01532,28,24,7,0,14,2026-08-15
SKU01533,185,244,87,0,14,2026-08-15
SKU01534,495,172,45,0,14,2026-08-15
SKU01535,154,81,35,0,14,2026-08-15
SKU01536,257,145,51,0,14,2026-08-15
SKU01537,13,61,29,0,14,2026-08-15
SKU01538,6749,1632,574,0,14,2026-08-15
SKU01539,130,122,47,0,14,2026-08-15
SKU01540,201,108,27,0,14,2026-08-15
SKU01542,7538,1526,514,0,14,2026-08-15
SKU01543,360,248,83,0,14,2026-08-15
SKU01544,64,42,15,0,14,2026-08-15
SKU01545,409,201,72,0,14,2026-08-15
SKU01546,35,126,40,0,14,2026-08-15
SKU01547,225,984,314,0,14,2026-08-15
SKU01548,106,131,41,0,14,2026-08-15
SKU01549,317,231,74,0,14,2026-08-15
SKU01550,394,191,51,0,14,2026-08-15
SKU01551,275,141,49,0,14,2026-08-15
SKU01552,140,184,65,0,14,2026-08-15
SKU01553,82,85,22,0,14,2026-08-15
SKU01554,443,279,109,0,14,2026-08-15
SKU01555,11,41,19,0,14,2026-08-15
SKU01557,46,69,24,0,14,2026-08-15
SKU01558,279,220,78,0,14,2026-08-15
SKU01560,64,33,10,0,14,2026-08-15
SKU01561,189,165,68,0,14,2026-08-15
SKU01562,81,95,23,0,14,2026-08-15
SKU01564,30,119,27,0,14,2026-08-15
SKU01565,37,52,14,0,14,2026-08-15
SKU01567,30,139,37,0,14,2026-08-15
SKU01568,6596,1507,466,0,14,2026-08-15
SKU01569,41,39,18,0,14,2026-08-15
SKU01570,395,202,92,0,14,2026-08-15
SKU01571,160,83,34,0,14,2026-08-15
SKU01572,199,69,14,0,14,2026-08-15
SKU01573,280,242,79,0,14,2026-08-15
SKU01575,254,226,77,0,14,2026-08-15
SKU01576,25,97,47,0,14,2026-08-15
SKU01577,35,88,24,0,14,2026-08-15
SKU01578,0,1223,414,0,14,2026-08-15
SKU01579,52,106,33,0,14,2026-08-15
SKU01580,5140,1130,429,0,14,2026-08-15
SKU01581,212,121,41,0,14,2026-08-15
SKU01582,427,201,65,0,14,2026-08-15
SKU01584,0,23,6,0,14,2026-08-15
SKU01585,261,135,43,0,14,2026-08-15
SKU01586,187,74,26,0,14,2026-08-15
SKU01587,266,133,42,0,14,2026-08-15
SKU01589,462,257,90,0,14,2026-08-15
SKU01590,438,399,129,0,14,2026-08-15
SKU01591,75,79,26,0,14,2026-08-15
SKU01592,4157,969,352,0,14,2026-08-15
SKU01593,230,81,27,0,14,2026-08-15
SKU01595,510,255,93,0,14,2026-08-15
SKU01596,311,254,102,0,14,2026-08-15
SKU01597,49,34,10,0,14,2026-08-15
SKU01599,426,218,64,0,14,2026-08-15
SKU01600,273,150,52,0,14,2026-08-15
SKU01601,127,81,39,0,14,2026-08-15
SKU01602,493,304,83,0,14,2026-08-15
SKU01604,87,75,24,0,14,2026-08-15
SKU01605,7934,1806,648,0,14,2026-08-15
SKU01606,376,289,114,0,14,2026-08-15
SKU01607,113,72,27,0,14,2026-08-15
SKU01608,416,226,79,0,14,2026-08-15
SKU01609,512,269,94,0,14,2026-08-15
SKU01610,264,120,28,0,14,2026-08-15
SKU01611,376,158,41,0,14,2026-08-15
SKU01612,52,36,13,0,14,2026-08-15
SKU01613,83,161,58,0,14,2026-08-15
SKU01614,107,40,15,0,14,2026-08-15
SKU01615,5,58,25,0,14,2026-08-15
SKU01616,102,54,22,0,14,2026-08-15
SKU01617,194,264,90,0,14,2026-08-15
SKU01618,233,82,23,0,14,2026-08-15
SKU01619,315,239,73,0,14,2026-08-15
SKU01620,132,94,24,0,14,2026-08-15
SKU01621,356,227,71,0,14,2026-08-15
SKU01623,335,122,44,0,14,2026-08-15
SKU01624,335,187,62,0,14,2026-08-15
SKU01625,209,81,32,0,14,2026-08-15
SKU01626,158,96,40,0,14,2026-08-15
SKU01627,5,23,5,0,14,2026-08-15
SKU01628,179,142,48,0,14,2026-08-15
SKU01629,686,305,106,0,14,2026-08-15
SKU01630,107,112,54,0,14,2026-08-15
SKU01631,236,111,40,0,14,2026-08-15
SKU01632,199,213,79,0,14,2026-08-15
SKU01633,301,199,74,0,14,2026-08-15
SKU01634,313,129,34,0,14,2026-08-15
SKU01635,151,112,43,0,14,2026-08-15
SKU01636,77,87,23,0,14,2026-08-15
SKU01637,329,235,95,0,14,2026-08-15
SKU01638,279,111,28,0,14,2026-08-15
SKU01639,427,185,55,0,14,2026-08-15
SKU01640,81,31,10,0,14,2026-08-15
SKU01641,41,22,8,0,14,2026-08-15
SKU01642,163,185,75,0,14,2026-08-15
SKU01643,5104,1298,469,0,14,2026-08-15
SKU01644,408,212,65,0,14,2026-08-15
SKU01645,4937,1010,332,0,14,2026-08-15
SKU01646,450,274,96,0,14,2026-08-15
SKU01647,280,112,50,0,14,2026-08-15
SKU01648,198,81,28,0,14,2026-08-15
SKU01649,6407,1369,489,0,14,2026-08-15
SKU01650,525,284,103,0,14,2026-08-15
SKU01651,5345,1166,374,0,14,2026-08-15
SKU01652,47,102,42,0,14,2026-08-15
SKU01653,167,80,33,0,14,2026-08-15
SKU01655,135,76,17,0,14,2026-08-15
SKU01656,61,50,15,0,14,2026-08-15
SKU01657,282,173,53,0,14,2026-08-15
SKU01659,393,234,69,0,14,2026-08-15
SKU01660,228,163,50,0,14,2026-08-15
SKU01662,0,771,233,0,14,2026-08-15
SKU01663,70,95,38,0,14,2026-08-15
SKU01665,186,140,55,0,14,2026-08-15
SKU01666,242,121,47,0,14,2026-08-15
SKU01667,600,257,71,0,14,2026-08-15
SKU01668,182,237,80,0,14,2026-08-15
SKU01669,225,122,41,0,14,2026-08-15
SKU01670,110,97,27,0,14,2026-08-15
SKU01671,255,219,92,0,14,2026-08-15
SKU01672,351,172,69,0,14,2026-08-15
SKU01673,85,53,19,0,14,2026-08-15
SKU01674,6236,1375,462,0,14,2026-08-15
SKU01675,4370,1030,345,0,14,2026-08-15
SKU01676,87,40,8,0,14,2026-08-15
SKU01677,189,947,336,0,14,2026-08-15
SKU01678,114,72,19,0,14,2026-08-15
SKU01679,279,166,65,0,14,2026-08-15
SKU01681,76,158,54,0,14,2026-08-15
SKU01682,336,235,72,0,14,2026-08-15
SKU01683,249,85,34,0,14,2026-08-15
SKU01684,3976,925,329,0,14,2026-08-15
SKU01685,217,724,267,0,14,2026-08-15
SKU01686,38,41,13,0,14,2026-08-15
SKU01687,554,242,99,0,14,2026-08-15
SKU01688,17,54,16,0,14,2026-08-15
SKU01689,422,241,102,0,14,2026-08-15
SKU01690,187,112,30,0,14,2026-08-15
SKU01691,240,116,37,0,14,2026-08-15
SKU01692,82,63,19,0,14,2026-08-15
SKU01693,361,204,55,0,14,2026-08-15
SKU01694,209,81,18,0,14,2026-08-15
SKU01695,318,287,107,0,14,2026-08-15
SKU01696,7948,1848,649,0,14,2026-08-15
SKU01697,185,110,34,0,14,2026-08-15
SKU01698,83,120,29,0,14,2026-08-15
SKU01699,162,174,61,0,14,2026-08-15
SKU01700,92,63,29,0,14,2026-08-15
SKU01701,132,131,57,0,14,2026-08-15
SKU01702,202,196,81,0,14,2026-08-15
SKU01704,465,186,66,0,14,2026-08-15
SKU01705,89,94,23,0,14,2026-08-15
SKU01706,156,73,29,0,14,2026-08-15
SKU01707,71,25,12,0,14,2026-08-15
SKU01708,376,172,71,0,14,2026-08-15
SKU01710,56,22,10,0,14,2026-08-15
SKU01712,329,187,66,0,14,2026-08-15
SKU01713,168,166,42,0,14,2026-08-15
SKU01714,99,119,34,0,14,2026-08-15
SKU01715,333,186,75,0,14,2026-08-15
SKU01716,349,203,70,0,14,2026-08-15
SKU01717,5126,1161,429,0,14,2026-08-15
SKU01718,67,144,45,0,14,2026-08-15
SKU01719,287,97,33,0,14,2026-08-15
SKU01720,188,127,42,0,14,2026-08-15
SKU01721,82,87,28,0,14,2026-08-15
SKU01722,72,25,8,0,14,2026-08-15
SKU01723,254,107,38,0,14,2026-08-15
SKU01724,91,34,10,0,14,2026-08-15
SKU01725,148,147,46,0,14,2026-08-15
SKU01726,151,68,26,0,14,2026-08-15
SKU01727,132,64,19,0,14,2026-08-15
SKU01728,91,101,35,0,14,2026-08-15
SKU01729,486,227,87,0,14,2026-08-15
SKU01730,131,88,27,0,14,2026-08-15
SKU01731,102,50,24,0,14,2026-08-15
SKU01732,216,196,68,0,14,2026-08-15
SKU01733,149,118,43,0,14,2026-08-15
SKU01734,462,221,91,0,14,2026-08-15
SKU01735,331,129,47,0,14,2026-08-15
SKU01736,6,97,39,0,14,2026-08-15
SKU01738,96,64,24,0,14,2026-08-15
SKU01739,158,99,49,0,14,2026-08-15
SKU01740,146,109,45,0,14,2026-08-15
SKU01741,220,128,58,0,14,2026-08-15
SKU01742,128,87,32,0,14,2026-08-15
SKU01743,221,84,23,0,14,2026-08-15
SKU01744,152,91,24,0,14,2026-08-15
SKU01745,183,176,69,0,14,2026-08-15
SKU01746,369,185,47,0,14,2026-08-15
SKU01747,262,144,52,0,14,2026-08-15
SKU01748,361,184,61,0,14,2026-08-15
SKU01750,115,56,17,0,14,2026-08-15
SKU01751,170,1142,377,0,14,2026-08-15
SKU01752,107,184,66,0,14,2026-08-15
SKU01753,96,40,11,0,14,2026-08-15
SKU01754,7485,1574,568,0,14,2026-08-15
SKU01755,187,98,37,0,14,2026-08-15
SKU01756,872,408,159,0,14,2026-08-15
SKU01757,226,218,69,0,14,2026-08-15
SKU01758,112,65,30,0,14,2026-08-15
SKU01759,1,31,6,0,14,2026-08-15
SKU01760,117,119,46,0,14,2026-08-15
SKU01761,67,99,40,0,14,2026-08-15
SKU01762,3637,867,326,0,14,2026-08-15
SKU01764,322,114,47,0,14,2026-08-15
SKU01766,7095,1651,598,0,14,2026-08-15
SKU01767,109,60,12,0,14,2026-08-15
SKU01768,157,75,24,0,14,2026-08-15
SKU01769,246,107,50,0,14,2026-08-15
SKU01770,4354,1046,343,0,14,2026-08-15
SKU01771,91,90,27,0,14,2026-08-15
SKU01772,266,136,55,0,14,2026-08-15
SKU01773,39,85,37,0,14,2026-08-15
SKU01774,240,144,45,0,14,2026-08-15
SKU01775,397,924,340,0,14,2026-08-15
SKU01776,362,152,60,0,14,2026-08-15
SKU01777,175,196,69,0,14,2026-08-15
SKU01778,201,133,45,0,14,2026-08-15
SKU01779,216,73,18,0,14,2026-08-15
SKU01781,82,102,29,0,14,2026-08-15
SKU01782,169,99,25,0,14,2026-08-15
SKU01783,143,115,52,0,14,2026-08-15
SKU01784,0,600,211,0,14,2026-08-15
SKU01785,87,90,20,0,14,2026-08-15
SKU01786,160,232,97,0,14,2026-08-15
SKU01788,165,88,38,0,14,2026-08-15
SKU01790,239,172,57,0,14,2026-08-15
SKU01791,98,131,38,0,14,2026-08-15
SKU01792,7560,1629,548,0,14,2026-08-15
SKU01793,337,296,107,0,14,2026-08-15
SKU01794,74,88,31,0,14,2026-08-15
SKU01795,14,61,23,0,14,2026-08-15
SKU01796,73,47,12,0,14,2026-08-15
SKU01797,194,92,26,0,14,2026-08-15
SKU01798,221,110,30,0,14,2026-08-15
SKU01799,41,77,27,0,14,2026-08-15
SKU01800,45,64,26,0,14,2026-08-15
SKU01801,112,83,30,0,14,2026-08-15
SKU01802,261,174,49,0,14,2026-08-15
SKU01803,6009,1392,501,0,14,2026-08-15
SKU01804,233,171,55,0,14,2026-08-15
SKU01805,8409,1812,658,0,14,2026-08-15
SKU01807,86,37,10,0,14,2026-08-15
SKU01808,399,233,94,0,14,2026-08-15
SKU01809,1,44,18,0,14,2026-08-15
SKU01810,220,175,60,0,14,2026-08-15
SKU01811,65,49,20,0,14,2026-08-15
SKU01812,63,89,41,0,14,2026-08-15
SKU01814,61,73,27,0,14,2026-08-15
SKU01815,44,91,24,0,14,2026-08-15
SKU01816,54,22,10,0,14,2026-08-15
SKU01817,436,215,58,0,14,2026-08-15
SKU01818,6417,1473,500,0,14,2026-08-15
SKU01819,245,221,90,0,14,2026-08-15
SKU01820,335,151,57,0,14,2026-08-15
SKU01821,87,61,23,0,14,2026-08-15
SKU01822,8424,1799,663,0,14,2026-08-15
SKU01823,216,139,58,0,14,2026-08-15
SKU01824,164,59,12,0,14,2026-08-15
SKU01825,187,141,48,0,14,2026-08-15
SKU01826,43,37,11,0,14,2026-08-15
SKU01827,4950,1142,398,0,14,2026-08-15
SKU01828,76,35,15,0,14,2026-08-15
SKU01829,145,112,52,0,14,2026-08-15
SKU01830,6825,1438,522,0,14,2026-08-15
SKU01831,2,43,12,0,14,2026-08-15
SKU01832,313,124,45,0,14,2026-08-15
SKU01833,221,118,40,0,14,2026-08-15
SKU01834,215,125,46,0,14,2026-08-15
SKU01835,244,165,50,0,14,2026-08-15
SKU01836,126,67,26,0,14,2026-08-15
SKU01837,120,126,44,0,14,2026-08-15
SKU01838,374,164,67,0,14,2026-08-15
SKU01839,34,67,19,0,14,2026-08-15
SKU01840,344,163,50,0,14,2026-08-15
SKU01841,356,229,101,0,14,2026-08-15
SKU01842,72,173,67,0,14,2026-08-15
SKU01844,229,207,75,0,14,2026-08-15
SKU01845,198,90,33,0,14,2026-08-15
SKU01846,290,210,59,0,14,2026-08-15
SKU01847,92,45,15,0,14,2026-08-15
SKU01848,59,98,37,0,14,2026-08-15
SKU01849,201,216,74,0,14,2026-08-15
SKU01850,41,64,13,0,14,2026-08-15
SKU01853,27,40,17,0,14,2026-08-15
SKU01854,8415,1880,684,0,14,2026-08-15
SKU01855,26,52,16,0,14,2026-08-15
SKU01856,295,161,41,0,14,2026-08-15
SKU01857,364,140,48,0,14,2026-08-15
SKU01858,98,62,16,0,14,2026-08-15
SKU01859,421,213,101,0,14,2026-08-15
SKU01860,28,67,33,0,14,2026-08-15
SKU01861,417,242,103,0,14,2026-08-15
SKU01862,402,259,103,0,14,2026-08-15
SKU01863,4531,992,375,0,14,2026-08-15
SKU01864,130,59,27,0,14,2026-08-15
SKU01865,359,225,89,0,14,2026-08-15
SKU01867,409,153,51,0,14,2026-08-15
SKU01868,274,127,55,0,14,2026-08-15
SKU01869,286,149,51,0,14,2026-08-15
SKU01870,152,94,26,0,14,2026-08-15
SKU01871,40,95,19,0,14,2026-08-15
SKU01872,157,91,36,0,14,2026-08-15
SKU01874,4326,957,347,0,14,2026-08-15
SKU01875,370,168,73,0,14,2026-08-15
SKU01876,95,83,38,0,14,2026-08-15
SKU01877,188,139,46,0,14,2026-08-15
SKU01878,118,153,50,0,14,2026-08-15
SKU01879,447,178,67,0,14,2026-08-15
SKU01880,5011,1081,389,0,14,2026-08-15
SKU01881,295,122,33,0,14,2026-08-15
SKU01882,130,120,30,0,14,2026-08-15
SKU01883,305,146,57,0,14,2026-08-15
SKU01884,395,243,106,0,14,2026-08-15
SKU01885,193,224,77,0,14,2026-08-15
SKU01886,96,66,22,0,14,2026-08-15
SKU01887,192,137,52,0,14,2026-08-15
SKU01888,179,248,79,0,14,2026-08-15
SKU01889,213,229,86,0,14,2026-08-15
SKU01891,562,222,74,0,14,2026-08-15
SKU01892,62,182,52,0,14,2026-08-15
SKU01893,259,165,57,0,14,2026-08-15
SKU01895,459,228,84,0,14,2026-08-15
SKU01896,151,137,64,0,14,2026-08-15
SKU01897,356,157,60,0,14,2026-08-15
SKU01898,173,138,50,0,14,2026-08-15
SKU01899,152,119,41,0,14,2026-08-15
SKU01900,701,355,128,0,14,2026-08-15
SKU01901,231,130,47,0,14,2026-08-15
SKU01902,291,191,66,0,14,2026-08-15
SKU01903,142,60,14,0,14,2026-08-15
SKU01904,165,85,34,0,14,2026-08-15
SKU01905,438,366,130,0,14,2026-08-15
SKU01906,4300,1005,350,0,14,2026-08-15
SKU01908,106,46,17,0,14,2026-08-15
SKU01909,83,147,45,0,14,2026-08-15
SKU01911,6157,1354,465,0,14,2026-08-15
SKU01912,92,135,47,0,14,2026-08-15
SKU01913,76,102,35,0,14,2026-08-15
SKU01914,132,95,34,0,14,2026-08-15
SKU01915,447,370,132,0,14,2026-08-15
SKU01916,324,160,61,0,14,2026-08-15
SKU01917,264,188,42,0,14,2026-08-15
SKU01918,166,56,17,0,14,2026-08-15
SKU01919,5766,1372,489,0,14,2026-08-15
SKU01920,207,195,61,0,14,2026-08-15
SKU01921,158,109,41,0,14,2026-08-15
SKU01922,62,26,10,0,14,2026-08-15
SKU01923,619,376,120,0,14,2026-08-15
SKU01924,68,26,8,0,14,2026-08-15
SKU01925,25,106,31,0,14,2026-08-15
SKU01927,21,22,9,0,14,2026-08-15
SKU01928,155,174,72,0,14,2026-08-15
SKU01930,117,181,67,0,14,2026-08-15
SKU01931,110,78,22,0,14,2026-08-15
SKU01932,98,36,11,0,14,2026-08-15
SKU01933,104,152,52,0,14,2026-08-15
SKU01934,434,228,92,0,14,2026-08-15
SKU01935,19,40,15,0,14,2026-08-15
SKU01936,101,79,16,0,14,2026-08-15
SKU01937,239,105,32,0,14,2026-08-15
SKU01938,160,111,41,0,14,2026-08-15
SKU01939,6142,1463,501,0,14,2026-08-15
SKU01940,308,116,39,0,14,2026-08-15
SKU01941,98,36,8,0,14,2026-08-15
SKU01942,208,147,43,0,14,2026-08-15
SKU01943,150,197,67,0,14,2026-08-15
SKU01944,455,191,75,0,14,2026-08-15
SKU01945,306,242,96,0,14,2026-08-15
SKU01946,146,62,27,0,14,2026-08-15
SKU01947,248,126,36,0,14,2026-08-15
SKU01948,148,99,40,0,14,2026-08-15
SKU01949,652,359,114,0,14,2026-08-15
SKU01950,480,259,100,0,14,2026-08-15
SKU01951,112,122,49,0,14,2026-08-15
SKU01952,80,67,23,0,14,2026-08-15
SKU01953,288,149,65,0,14,2026-08-15
SKU01954,102,65,19,0,14,2026-08-15
SKU01955,518,353,111,0,14,2026-08-15
SKU01956,148,64,28,0,14,2026-08-15
SKU01958,67,65,32,0,14,2026-08-15
SKU01960,127,85,29,0,14,2026-08-15
SKU01962,403,287,110,0,14,2026-08-15
SKU01963,295,182,78,0,14,2026-08-15
SKU01964,125,67,23,0,14,2026-08-15
SKU01965,18,83,20,0,14,2026-08-15
SKU01966,158,88,25,0,14,2026-08-15
SKU01967,280,166,61,0,14,2026-08-15
SKU01968,155,159,42,0,14,2026-08-15
SKU01969,195,73,22,0,14,2026-08-15
SKU01970,7665,1735,582,0,14,2026-08-15
SKU01971,7448,1704,558,0,14,2026-08-15
SKU01972,183,66,26,0,14,2026-08-15
SKU01974,135,108,35,0,14,2026-08-15
SKU01975,51,26,12,0,14,2026-08-15
SKU01976,220,246,104,0,14,2026-08-15
SKU01977,319,212,67,0,14,2026-08-15
SKU01978,180,70,15,0,14,2026-08-15
SKU01979,75,48,24,0,14,2026-08-15
SKU01981,7589,1724,560,0,14,2026-08-15
SKU01982,236,123,32,0,14,2026-08-15
SKU01983,192,78,22,0,14,2026-08-15
SKU01984,163,118,46,0,14,2026-08-15
SKU01986,75,30,7,0,14,2026-08-15
SKU01987,11,23,6,0,14,2026-08-15
SKU01988,290,678,253,0,14,2026-08-15
SKU01989,421,183,64,0,14,2026-08-15
SKU01990,44,35,15,0,14,2026-08-15
SKU01991,133,144,48,0,14,2026-08-15
SKU01992,75,45,22,0,14,2026-08-15
SKU01993,0,486,170,0,14,2026-08-15
SKU01994,374,184,53,0,14,2026-08-15
SKU01995,216,81,19,0,14,2026-08-15
SKU01996,68,158,74,0,14,2026-08-15
SKU01997,243,94,43,0,14,2026-08-15
SKU01999,69,40,20,0,14,2026-08-15
SKU02000,325,214,81,0,14,2026-08-15
SKU02001,293,124,27,0,14,2026-08-15
SKU02002,76,32,15,0,14,2026-08-15
SKU02004,82,42,14,0,14,2026-08-15
SKU02005,66,47,13,0,14,2026-08-15
SKU02007,409,218,92,0,14,2026-08-15
SKU02009,77,187,87,0,14,2026-08-15
SKU02010,441,244,98,0,14,2026-08-15
SKU02011,280,137,47,0,14,2026-08-15
SKU02012,138,93,21,0,14,2026-08-15
SKU02013,123,125,55,0,14,2026-08-15
SKU02014,102,46,23,0,14,2026-08-15
SKU02015,228,226,79,0,14,2026-08-15
SKU02016,127,286,114,0,14,2026-08-15
SKU02017,263,98,37,0,14,2026-08-15
SKU02018,318,126,54,0,14,2026-08-15
SKU02019,17,22,7,0,14,2026-08-15
SKU02020,163,84,36,0,14,2026-08-15
SKU02021,122,138,50,0,14,2026-08-15
SKU02022,82,125,50,0,14,2026-08-15
SKU02023,84,33,12,0,14,2026-08-15
SKU02024,147,99,26,0,14,2026-08-15
SKU02025,255,173,52,0,14,2026-08-15
SKU02026,26,35,8,0,14,2026-08-15
SKU02027,26,67,17,0,14,2026-08-15
SKU02028,211,114,31,0,14,2026-08-15
SKU02029,418,191,64,0,14,2026-08-15
SKU02030,222,187,66,0,14,2026-08-15
SKU02031,76,124,40,0,14,2026-08-15
SKU02032,290,98,35,0,14,2026-08-15
SKU02033,46,87,36,0,14,2026-08-15
SKU02034,84,78,31,0,14,2026-08-15
SKU02035,106,46,13,0,14,2026-08-15
SKU02037,143,133,49,0,14,2026-08-15
SKU02038,5774,1416,449,0,14,2026-08-15
SKU02039,173,112,42,0,14,2026-08-15
SKU02040,99,214,87,0,14,2026-08-15
SKU02042,252,162,62,0,14,2026-08-15
SKU02044,199,140,51,0,14,2026-08-15
SKU02045,76,26,11,0,14,2026-08-15
SKU02046,50,1054,331,0,14,2026-08-15
